"id","product_tmpl_id/default_code","location_id/display_name","lot_id/name","quantity","product_uom_id/name"
"__export__.stock_quant_51179_b5174204","KB-NEONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KA172551","2.0","pc(s)"
"__export__.stock_quant_51247_e10574e2","BOTO-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262633","13.0","Pc(s)"
"__export__.stock_quant_51248_55b2eee8","CAPA-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262634","13.0","Pc(s)"
"__export__.stock_quant_51251_9d5e41c1","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262617","20.0","pc(s)"
"__export__.stock_quant_51252_6169f0d3","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262618","20.0","pc(s)"
"__export__.stock_quant_51254_d3b9594f","CAPA-MKLCR0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KA262618","8.0","pc(s)"
"__export__.stock_quant_51255_1366e39d","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262623","32.0","pc(s)"
"__export__.stock_quant_51256_80207aa4","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262624","32.0","pc(s)"
"__export__.stock_quant_51258_6957163c","CAPA-MKLCR0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KA262624","8.0","pc(s)"
"__export__.stock_quant_51271_e3a717bf","KB-ARGONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/JK242124","34.0","Pc(s)"
"__export__.stock_quant_51272_5d26ae31","KB-XENONR0-OMG","JTK 4/Reject/PKG","GPMJT6C/JL21090","62.0","Pc(s)"
"__export__.stock_quant_51273_bca27974","STIC-VMKLCCOLSPBR0-OMG","JTK 4/Reject/PKG","GBMJTK4/JL262368","27.0","Pc(s)"
"__export__.stock_quant_51296_922f5900","CAP-OMGPGT100-OMG","JTK 4/Retain/PKG","GBMJTK4/KA272640","13.0","Pc(s)"
"__export__.stock_quant_51300_063e308e","DUS-MKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA272636","13.0","Pc(s)"
"__export__.stock_quant_51301_c20439e2","DUS-MKLCR2-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KA272636","13.0","Pc(s)"
"__export__.stock_quant_51313_f58ff806","STIC-BMKLCCE13R1-OMG","JTK 4/Reject/PKG","GBMJTK4/KA142528","681.0","Pc(s)"
"__export__.stock_quant_51334_1eb2f19e","STIC-BMKLC07R2-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/E1-2","GBMJTK4/IK22865","141.0","Pc(s)"
"__export__.stock_quant_51336_089631fd","PS-DPGM25-OMG","JTK 4/Retain/PKG","GBMJTK4/KA272642","13.0","Pc(s)"
"__export__.stock_quant_51374_d801c776","IBOX-RRPMKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA252606","16.0","Pc(s)"
"__export__.stock_quant_51376_ee75a508","STIC-BCLF32NNR1-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262620","10.0","Pc(s)"
"__export__.stock_quant_51400_2c4b56b6","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA282643","20.0","pc(s)"
"__export__.stock_quant_51401_65b37c20","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA282644","20.0","pc(s)"
"__export__.stock_quant_51423_eb4bbcac","GODE-CTWC-OMG","JTK 4/Retain/PKG","GBMJTK4/KA302646","13.0","Pc(s)"
"__export__.stock_quant_51431_47fe963e","IBOX-RRPMKLCR2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA192556","11.0","Pc(s)"
"__export__.stock_quant_51432_243e1835","STIC-VMKLC02R2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA192578","279.0","Pc(s)"
"__export__.stock_quant_51433_aab0474e","KB-BERYLR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KA192561","16.0","Pc(s)"
"__export__.stock_quant_51434_66d17b9d","STIC-VMKLC07R2-OMG","JTK 4/Reject/PKG","GBMJTK4/JL082214","156.0","Pc(s)"
"__export__.stock_quant_51485_17565af8","KB-RNR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA282645","1.0","Pc(s)"
"__export__.stock_quant_51488_73967aee","STIC-VMKLC09R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262632","10.0","Pc(s)"
"__export__.stock_quant_51489_2019331c","STIC-VMKLC09R2-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KA262632","5.0","Pc(s)"
"__export__.stock_quant_51495_4bba641b","STIC-VMKLC04R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262627","15.0","Pc(s)"
"__export__.stock_quant_51520_41581eb1","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA302651","8.0","Pc(s)"
"__export__.stock_quant_51523_fa4f0489","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA302648","9.0","Pc(s)"
"__export__.stock_quant_51605_74421410","PURO-IDD-X","JTK 4/Stock/RM","GBMJTK6/JL26212","999.899999999998","g"
"__export__.stock_quant_51681_e44c0da5","STIC-VMKLCCOLSPMR0-OMG","JTK 4/Reject/PKG","GBMJTK4/JL262366","8.0","Pc(s)"
"__export__.stock_quant_51683_9af43a24","BOTO-CLFR0-OMG","JTK 4/Reject/PKG","GPMJT6C/KA10192","2346.0","Pc(s)"
"__export__.stock_quant_51688_b2a1983d","PLAS-CTWC-OMG","JTK 4/Stock/PKG","GBMJTK4/JL292389","3923.0","Pc(s)"
"__export__.stock_quant_51691_83ff9974","L-MLCJ-BULK","JTK 4/Stock/PKG","EH02A","41190.0","g"
"__export__.stock_quant_51706_13414bde","WARN-CBTITAN-BULK","JTK 4/Stock/RM","KH24A","1000.0","g"
"__export__.stock_quant_51777_d20593ff","STIC-BCLF41WSR0-OMG","JTK 4/Reject/PKG","GPMJT6C/JD18085","82.0","Pc(s)"
"__export__.stock_quant_51778_10c7d9f2","STIC-FCLF41WSR0-OMG","JTK 4/Reject/PKG","GPMJT6C/JD18084","84.0","Pc(s)"
"__export__.stock_quant_51783_c3c40f2c","STIC-BMKLC06R2-OMG","JTK 4/Reject/PKG","GBMJTK4/JJ131875","243.0","Pc(s)"
"__export__.stock_quant_51784_fa37c4a1","STIC-VMKLC06R2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA142523","213.0","Pc(s)"
"__export__.stock_quant_51874_9203bb41","KB-NEONR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KA112472","1.0","pc(s)"
"__export__.stock_quant_51877_e99da782","PUFF-CTWCSBRD54R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB012661","13.0","Pc(s)"
"__export__.stock_quant_51954_3ddd0dcf","STIC-BMKLCCE15R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262631","15.0","Pc(s)"
"__export__.stock_quant_51961_c64f6d21","STIC-BMKLC09R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262630","10.0","Pc(s)"
"__export__.stock_quant_51967_bdcec7c9","KB-NEONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2","GBMJTK4/KB012664","0.0","pc(s)"
"__export__.stock_quant_52012_cae0837c","TWC-OMGM-BULK","JTK 4/Quarantine/PKG","AJ04A","301540.0","g"
"__export__.stock_quant_52014_6137c28b","F-L04-BULK","JTK 4/Quarantine/PKG","AJ19A","392000.0","g"
"__export__.stock_quant_52016_95c018a9","TWC-OMGL-BULK","JTK 4/Quarantine/PKG","AJ16A","300260.0","g"
"__export__.stock_quant_52018_e57ec61c","FW-FW-BULK","JTK 4/Quarantine/PKG","AJ23B","987600.0","g"
"__export__.stock_quant_52020_a67f645b","F-L04-BULK","JTK 4/Quarantine/PKG","AJ20A","390600.0","g"
"__export__.stock_quant_52022_4752e1d1","FT-FT-BULK","JTK 4/Quarantine/PKG","AJ24A","985800.0","g"
"__export__.stock_quant_52024_8c436fb1","FT-FT-BULK","JTK 4/Quarantine/PKG","AJ25A","990600.0","g"
"__export__.stock_quant_52026_45e89d04","FT-FT-BULK","JTK 4/Quarantine/PKG","AJ26A","992000.0","g"
"__export__.stock_quant_52027_3e5d7144","STIC-BMKLC03R2-OMG","JTK 4/Reject/PKG","GBMJTK4/IK22866","286.0","Pc(s)"
"__export__.stock_quant_52029_75a0c94f","F-L02-BULK","JTK 4/Quarantine/PKG","AJ27A","292000.0","g"
"__export__.stock_quant_52031_cf855246","TWC-OMGM-BULK","JTK 4/Quarantine/PKG","AJ23A","301080.0","g"
"__export__.stock_quant_52035_bb54dfc4","80091","JTK 4/Quarantine/PKG","AJ25A","2899.0","Pc(s)"
"__export__.stock_quant_52048_ddbd8f52","TWC-OMGL-BULK","JTK 4/Quarantine/PKG","LI13A","2900.0","g"
"__export__.stock_quant_52055_f2390f1b","STIC-BMKLC04R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262629","15.0","Pc(s)"
"__export__.stock_quant_52057_f39a5517","STIC-BMKLC01R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KA262628","10.0","Pc(s)"
"__export__.stock_quant_52059_cfcbe6cf","STIC-FCLF21WLR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA312659","10.0","Pc(s)"
"__export__.stock_quant_52060_5ced904f","STIC-BCLF21WLR1-OMG","JTK 4/Retain/PKG","GBMJTK4/KA312660","10.0","Pc(s)"
"__export__.stock_quant_52063_b3430e80","DUS-CTWC32NR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA312652","26.0","Pc(s)"
"__export__.stock_quant_52069_3879fb96","DUS-CTWC32NR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB012662","16.0","Pc(s)"
"__export__.stock_quant_52071_7651b1a5","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB012666","8.0","Pc(s)"
"__export__.stock_quant_52083_6cf92d62","STIC-VMKLC09R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA192585","15.0","Pc(s)"
"__export__.stock_quant_52092_cbc5242c","STIC-VMKLCCE14R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KA192584","15.0","Pc(s)"
"__export__.stock_quant_52097_2373aff9","STIC-VMKLC12R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA192582","15.0","Pc(s)"
"__export__.stock_quant_52099_1c83c564","STIC-VMKLC06R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KA192575","10.0","Pc(s)"
"__export__.stock_quant_52165_33778882","STIC-VMKLC09R2-OMG","JTK 4/Stock/PKG","GBMJTK4/KA142521","61.0","Pc(s)"
"__export__.stock_quant_52206_2419a363","KB-XENONR0-OMG","JTK 4/Reject/PKG","GPMJT6C/JL22089","16.0","Pc(s)"
"__export__.stock_quant_52207_1cb03fb2","STIC-VMKLC08R2-OMG","JTK 4/Reject/PKG","GBMJTK4/JL082219","76.0","Pc(s)"
"__export__.stock_quant_52222_3991eb2a","WARN-CBBLKAIO-BULK","JTK 4/Quarantine/RM","KH09A","'-500.0","g"
"__export__.stock_quant_52226_76f875fc","WARN-CB338073-BULK","JTK 4/Stock/RM","KH17A","800.0","g"
"__export__.stock_quant_52227_93d99175","WARN-CBC19011-BULK","JTK 4/Stock/RM","KH17B","699.999999999999","g"
"__export__.stock_quant_52295_24068c3a","STIC-VMKLCCE13R0-OMG","JTK 4/Reject/PKG","GBMJTK4/KA062429","80.0","Pc(s)"
"__export__.stock_quant_52297_4e531da9","L-MLCC-BULK","JTK 4/Stock/PKG","AI22A","780.0","g"
"__export__.stock_quant_52303_f75282c6","KB-NEONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2","GBMJTK4/KA192559","0.0","pc(s)"
"__export__.stock_quant_52393_f71385e8","TUBE-PGM25-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022669","13.0","Pc(s)"
"__export__.stock_quant_52406_6717109b","KB-ARGONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-10A2","GBMJTK4/KA262626","0.0","Pc(s)"
"__export__.stock_quant_52446_1e20636d","BOTO-MKLCKIMR0-OMG","JTK 4/Stock/PKG","GBMJTK4/IK05813","90.0","Pc(s)"
"__export__.stock_quant_52447_46c34721","CAPA-MKLCKIMR0-OMG","JTK 4/Stock/PKG","GBMJTK4/IK05814","90.0","Pc(s)"
"__export__.stock_quant_52448_19227fe0","DUS-MKLCR2-OMG","JTK 4/Stock/PKG","GBMJTK4/JL132242","103.0","Pc(s)"
"__export__.stock_quant_52449_c4734e84","STIC-BMKLC02R2-OMG","JTK 4/Stock/PKG","GBMJTK4/IK08818","69.0","Pc(s)"
"__export__.stock_quant_52456_c18223b9","PUFF-CTWCSBRD54R0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02D1","GBMJTK4/KB012661","72000.0","Pc(s)"
"__export__.stock_quant_52457_7d2bbdcd","DUS-CTWC32NR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02B2","GBMJTK4/KA312652","47974.0","Pc(s)"
"__export__.stock_quant_52463_cdfc7ff3","DUS-CTWC32NR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02B2","GBMJTK4/KB012662","1984.0","Pc(s)"
"__export__.stock_quant_52475_f3813b1a","DUS-LWMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032703","16.0","Pc(s)"
"__export__.stock_quant_52477_e6e4a660","STIC-BMKLC04R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022687","10.0","Pc(s)"
"__export__.stock_quant_52481_179ea3f6","STIC-VMKLC07R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022685","10.0","Pc(s)"
"__export__.stock_quant_52483_748545ed","STIC-VMKLCCE14R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022686","15.0","Pc(s)"
"__export__.stock_quant_52485_c91bf5e2","STIC-VMKLC04R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022684","10.0","Pc(s)"
"__export__.stock_quant_52487_4375e960","KB-RNR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022683","1.0","Pc(s)"
"__export__.stock_quant_52488_6613b80d","KB-RNR0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KB022683","999.0","Pc(s)"
"__export__.stock_quant_52491_7923a1b9","CAPA-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032709","13.0","Pc(s)"
"__export__.stock_quant_52492_d0dd45d2","BOTO-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032708","13.0","Pc(s)"
"__export__.stock_quant_52495_74503495","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032707","8.0","Pc(s)"
"__export__.stock_quant_52565_90925ce2","STIC-VMKLCCE15R0-OMG","JTK 4/Reject/PKG","GBMJTK4/KA132512","48.0","Pc(s)"
"__export__.stock_quant_52570_f708d42f","KB-NEONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KA202589","2.0","pc(s)"
"__export__.stock_quant_52587_f390f9fd","STIC-BMKLC01R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II06474","533.0","Pc(s)"
"__export__.stock_quant_52588_79d3fd89","STIC-BMKLC01R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04603","899.0","Pc(s)"
"__export__.stock_quant_52589_7cb1f1ec","STIC-BMKLC01R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04611","38988.0","Pc(s)"
"__export__.stock_quant_52593_ff343255","STIC-BMKLC02R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04608","16297.0","Pc(s)"
"__export__.stock_quant_52598_2123d1c3","WARN-CBTRO-BULK","JTK 4/Quarantine/RM","IH21A","'-164.7","g"
"__export__.stock_quant_52600_3fed354e","WARN-CB338073-BULK","JTK 4/Quarantine/RM","KH03A","'-1097.1","g"
"__export__.stock_quant_52602_38374493","WARN-CBC19012-BULK","JTK 4/Quarantine/RM","JH05A","'-152.9","g"
"__export__.stock_quant_52604_4c50982a","WARN-CB335138A-BULK","JTK 4/Quarantine/RM","JH08A","'-630.6","g"
"__export__.stock_quant_52692_de05e5a1","STIC-BMKLC02R2-OMG","JTK 4/Reject/PKG","GBMJTK4/IK08818","254.0","Pc(s)"
"__export__.stock_quant_52701_62d337f9","STIC-BMKLC04R0-OMG","JTK 4/Reject/PKG","GBMJTK4/IH04322","30.0","pc(s)"
"__export__.stock_quant_52707_89ba19c9","STIC-BMKLC04R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IH09370","223.0","Pc(s)"
"__export__.stock_quant_52708_fdc25907","STIC-BMKLC04R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II27575","963.0","Pc(s)"
"__export__.stock_quant_52709_1ba7cbb3","STIC-BMKLC04R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04612","10305.0","Pc(s)"
"__export__.stock_quant_52830_f0504248","DUS-MKLCCOLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03B1","GBMJTK4/KA102447","6969.0","Pc(s)"
"__export__.stock_quant_52835_671baccc","L-MLCN-BULK","JTK 4/Quarantine/PKG","BJ01B","197150.0","g"
"__export__.stock_quant_52841_5d5e3207","KB-NEONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KB012664","12.0","pc(s)"
"__export__.stock_quant_52842_82bdbf3a","STIC-VMKLC08R2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA192579","58.0","Pc(s)"
"__export__.stock_quant_52847_13d38347","STIC-BMKLC05R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IH09373","566.0","Pc(s)"
"__export__.stock_quant_52848_3f278913","STIC-BMKLC05R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04599","29299.0","Pc(s)"
"__export__.stock_quant_52849_8e8a4bc1","STIC-BMKLC05R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04604","22670.0","Pc(s)"
"__export__.stock_quant_52850_b1a0d098","STIC-BMKLC06R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II06473","250.0","Pc(s)"
"__export__.stock_quant_52851_8e88155c","STIC-BMKLC06R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II27574","16526.0","Pc(s)"
"__export__.stock_quant_52852_f9d8de49","STIC-BMKLC06R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04607","50000.0","Pc(s)"
"__export__.stock_quant_52853_158db10a","STIC-BMKLC07R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II27572","13992.0","Pc(s)"
"__export__.stock_quant_52854_e5816f53","STIC-BMKLC07R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04609","50000.0","Pc(s)"
"__export__.stock_quant_52855_a5dd361a","STIC-BMKLC08R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IH09369","233.0","Pc(s)"
"__export__.stock_quant_52856_3e811514","STIC-BMKLC08R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04601","3324.0","Pc(s)"
"__export__.stock_quant_52857_2dd34a19","STIC-BMKLC09R0-OMG","JTK 4/Reject/PKG","GBMJTK4/IE19068","55.0","pc(s)"
"__export__.stock_quant_52858_fcd70661","STIC-BMKLC09R0-OMG","JTK 4/Reject/PKG","GBMJTK4/IF30214","54.0","pc(s)"
"__export__.stock_quant_52859_4c0e2200","STIC-BMKLC09R1-OMG","JTK 4/Reject/PKG","GBMJTK4/II27576","7876.0","Pc(s)"
"__export__.stock_quant_52860_a4da8bc7","STIC-BMKLC09R1-OMG","JTK 4/Reject/PKG","GBMJTK4/IJ04600","50000.0","Pc(s)"
"__export__.stock_quant_52942_36fe3bd2","FT-FT-BULK","JTK 4/Stock/PKG","LH07A","1189998.81","g"
"__export__.stock_quant_52947_fa805fdc","FT-FT-BULK","JTK 4/Quarantine/PKG","LH07A","'-1188.81","g"
"__export__.stock_quant_53043_6daedec7","KB-NEONR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KA202589","3.0","pc(s)"
"__export__.stock_quant_53071_36dbf633","DUS-MKLCCER0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KB062721","8.0","Pc(s)"
"__export__.stock_quant_53072_b6f4f9f0","DUS-MKLCCER0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062722","26.0","Pc(s)"
"__export__.stock_quant_53074_0bff309d","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032704","8.0","Pc(s)"
"__export__.stock_quant_53075_d5237009","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB032705","8.0","Pc(s)"
"__export__.stock_quant_53078_dabb0a3f","DUS-MKLCCOLR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB042717","16.0","Pc(s)"
"__export__.stock_quant_53080_80c12c88","GODE-CTWC-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062723","13.0","Pc(s)"
"__export__.stock_quant_53083_f95260ef","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072765","20.0","pc(s)"
"__export__.stock_quant_53084_fcecebca","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072766","20.0","pc(s)"
"__export__.stock_quant_53119_f7be4bce","PS-OMGPGT100R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072770","13.0","Pc(s)"
"__export__.stock_quant_53121_9092f70b","STIC-VMKLCCE13R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062733","10.0","Pc(s)"
"__export__.stock_quant_53123_6132457c","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062729","8.0","Pc(s)"
"__export__.stock_quant_53125_3105f685","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062727","9.0","Pc(s)"
"__export__.stock_quant_53126_31eac4af","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062728","8.0","Pc(s)"
"__export__.stock_quant_53129_323b5fad","STIC-BMKLC09R2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA142524","70.0","Pc(s)"
"__export__.stock_quant_53130_7b3ed6f6","STIC-BMKLCCE13R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062737","15.0","Pc(s)"
"__export__.stock_quant_53132_611caa2f","STIC-BMKLC05R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062747","10.0","Pc(s)"
"__export__.stock_quant_53134_353af22f","STIC-BMKLC06R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062748","10.0","Pc(s)"
"__export__.stock_quant_53143_b70a80da","L-MLCL-BULK","JTK 4/Quarantine/PKG","AJ30A","195420.0","g"
"__export__.stock_quant_53180_a90b0785","L-MLCK-BULK","JTK 4/Stock/PKG","FH21A","'-99820.0","g"
"__export__.stock_quant_53223_9eb22606","L-MLCL-BULK","JTK 4/Stock/PKG","FH24A","'-44420.0","g"
"__export__.stock_quant_53237_423a87e1","BOTO-MKLCKIMR0-OMG","JTK 4/Stock/PKG","GBMJTK4/IJ29751","200.0","Pc(s)"
"__export__.stock_quant_53330_e9a09bef","L-MLCL-BULK","JTK 4/Stock/PKG","FH29A","'-43900.0","g"
"__export__.stock_quant_53337_d54787c8","L-MLCC-BULK","JTK 4/Stock/PKG","GH01A","'-44900.0","g"
"__export__.stock_quant_53389_f6676cab","L-MLCM-BULK","JTK 4/Quarantine/PKG","AJ31A","197730.0","g"
"__export__.stock_quant_53495_42b93960","PUFF-CTWCSBRD54R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB082773","13.0","Pc(s)"
"__export__.stock_quant_53498_77fe82da","IBOX-RRPMKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072760","16.0","Pc(s)"
"__export__.stock_quant_53500_afd3a093","STIC-BMKLC08R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KB022688","10.0","Pc(s)"
"__export__.stock_quant_53501_91780eb6","STIC-BMKLC08R3-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KB022688","29990.0","Pc(s)"
"__export__.stock_quant_53502_3783125d","STIC-BMKLC03R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062745","10.0","Pc(s)"
"__export__.stock_quant_53504_fab60451","STIC-BMKLC02R3-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062743","10.0","Pc(s)"
"__export__.stock_quant_53508_047345df","DUS-LWMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB042720","16.0","Pc(s)"
"__export__.stock_quant_53513_91f766a5","STIC-BMKLC12R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB062757","10.0","Pc(s)"
"__export__.stock_quant_53516_94c8253e","FW-FW-BULK","JTK 4/Quarantine/PKG","AJ28A","985400.0","g"
"__export__.stock_quant_53518_cd0591f4","FT-FT-BULK","JTK 4/Quarantine/PKG","AJ30A","991000.0","g"
"__export__.stock_quant_53523_d72670eb","TWC-OMGL-BULK","JTK 4/Quarantine/PKG","AJ30A","296310.0","g"
"__export__.stock_quant_53525_be02ce7f","TWC-OMGM-BULK","JTK 4/Quarantine/PKG","AJ30A","296800.0","g"
"__export__.stock_quant_53527_ddc49bec","SRM-AN-BULK","JTK 4/Quarantine/PKG","AJ30A","290400.0","g"
"__export__.stock_quant_53572_cfb1bf23","STIC-VMKLC03R2-OMG","JTK 4/Reject/PKG","GBMJTK4/KA192580","34.0","Pc(s)"
"__export__.stock_quant_53756_99ebbec7","DUS-MKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB092787","26.0","Pc(s)"
"__export__.stock_quant_53835_f170f468","TWC-OMGL-BULK","JTK 4/Quarantine/PKG","BJ06A","295440.0","g"
"__export__.stock_quant_53837_ea1b8901","FW-FW-BULK","JTK 4/Quarantine/PKG","BJ09A","979400.0","g"
"__export__.stock_quant_53839_e2fa8e81","M-M-BULK","JTK 4/Quarantine/PKG","BJ08A","108800.0","g"
"__export__.stock_quant_53841_345393f5","M-M-BULK","JTK 4/Quarantine/PKG","BJ08B","108000.0","g"
"__export__.stock_quant_53955_52294721","KB-NEONR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KB012664","2.0","pc(s)"
"__export__.stock_quant_53960_8e251bf3","DUS-CTWC32NR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB102807","26.0","Pc(s)"
"__export__.stock_quant_53961_20ac2843","DUS-MKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KB082774","16.0","Pc(s)"
"__export__.stock_quant_53965_0f6b2f8b","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB082776","8.0","Pc(s)"
"__export__.stock_quant_53966_0b49c2a0","CONT-CTWCR0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KB092794","8.0","Pc(s)"
"__export__.stock_quant_53967_4a1cbb97","CONT-CTWCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB092794","8.0","Pc(s)"
"__export__.stock_quant_53969_d488dcc9","DUS-MAS20R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072758","25.0","Pc(s)"
"__export__.stock_quant_53971_90d076ea","DUS-PGS20R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KB072759","26.0","Pc(s)"
"__export__.stock_quant_53992_d93cb399","DUS-CTWC32NR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08B1","GBMJTK4/KB102807","49974.0","Pc(s)"
"__export__.stock_quant_54000_c29a6946","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KB102825","21.0","pc(s)"
