Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity
ES-CLPPB-03-BULK/5,ZINC-M-KJZ10-K,Raw Material,0.02000
ES-CLPPB-03-BULK/5,COVB-LH8-,Raw Material,0.02000
ES-CLPPB-03-BULK/5,POWD-H53-X,Raw Material,0.02000
ES-CLPPB-03-BULK/5,ORGA-EXD-ARK,Raw Material,0.02000
ES-CLPPB-03-BULK/5,NT---K,Raw Material,0.03000
ES-CLPPB-03-BULK/5,HAIM-DIS-X,Raw Material,0.05000
ES-CLPPB-03-BULK/5,WARN-TOA403-KF,Raw Material,0.02693
ES-CLPPB-03-BULK/5,WARN-FW108S-X,Raw Material,0.01000
ES-CLPPB-03-BULK/5,TITA-C-STCR5-K,Raw Material,0.01000
ES-CLPPB-03-BULK/5,WARN-RED3AS-X,Raw Material,0.02134
ES-CLPPB-03-BULK/5,WARN-GZ0075-X,Raw Material,0.00900
ES-CLPPB-03-BULK/5,WARN-RK416-X,Raw Material,0.07000
ES-CLPPB-03-BULK/5,WARN-TE--PBULK,Intermediate,0.00500
CUS-DM04-BULK/1,AIR-RO--L,Raw Material,0.33000
CUS-DM04-BULK/1,SILI-BDP-X,Raw Material,0.11500
CUS-DM04-BULK/1,UVIN-MC80-BASF,Raw Material,0.06000
CUS-DM04-BULK/1,BENT-BGVS5PC-X,Raw Material,0.05000
CUS-DM04-BULK/1,CRO1-ML-,Raw Material,0.04000
CUS-DM04-BULK/1,SILI-MCMA-X,Raw Material,0.04000
CUS-DM04-BULK/1,EMUL-KF6017-X,Raw Material,0.03000
CUS-DM04-BULK/1,EMU-LEX7-X,Raw Material,0.02500
CUS-DM04-BULK/1,SILI-BEL803-X,Raw Material,0.02500
CUS-DM04-BULK/1,TIT-T85-X,Raw Material,0.02500
CUS-DM04-BULK/1,SAMP-8HTS-X,Raw Material,0.02000
CUS-DM04-BULK/1,ABIL-WE09-X,Raw Material,0.02000
CUS-DM04-BULK/1,GLYC--ECOS-K,Raw Material,0.02000
CUS-DM04-BULK/1,POWD-TKLTS-X,Raw Material,0.01800
CUS-DM04-BULK/1,ORGA-EXD-ARK,Raw Material,0.01500
CUS-DM04-BULK/1,TALC-C-2KPD-X,Raw Material,0.01500
CUS-DM04-BULK/1,SILI-KF54HV-X,Raw Material,0.01400
CUS-DM04-BULK/1,SOLV-BGKHN-X,Raw Material,0.01000
CUS-DM04-BULK/1,THIC-RMGSO4-X,Raw Material,0.01000
CUS-DM04-BULK/1,PEN-PRSVPE-X,Raw Material,0.00800
CUS-DM04-BULK/1,SILD--SI5H52D-K,Raw Material,0.00700
CUS-DM04-BULK/1,PENG-SYM68-X,Raw Material,0.00600
CUS-DM04-BULK/1,STEA-DSP300-X,Raw Material,0.00500
CUS-DM04-BULK/1,PEN-SENSC50-X,Raw Material,0.00400
CUS-DM04-BULK/1,ALAN--AK-K,Raw Material,0.00100
CUS-DM04-BULK/1,EDT-B--K,Raw Material,0.00100
CUS-DM04-BULK/1,TITA-CROTS-X,Raw Material,0.06600
CUS-DM04-BULK/1,WARN-YLW3AS-X,Raw Material,0.01500
CUS-DM04-BULK/1,WARN-RED3AS-X,Raw Material,0.00380
CUS-DM04-BULK/1,WARN-BLCK3AS-X,Raw Material,0.00120
L-CUSH03-BULK/4,SUNP-EPU-2X-X,Raw Material,0.02000
L-CUSH03-BULK/4,MC3-300-SF,Raw Material,0.02000
L-CUSH03-BULK/4,PEN-PRSVPE-X,Raw Material,0.00500
L-CUSH03-BULK/4,PEN-SENSC50-X,Raw Material,0.00200
L-CUSH03-BULK/4,BHT-CRTL-X,Raw Material,0.00100
L-CUSH03-BULK/4,VITA-DL E-MS,Raw Material,0.00100
L-CUSH03-BULK/4,PARF-VMR-X,Raw Material,0.00050
L-CUSH03-BULK/4,TITA-OTS2CR50-,Raw Material,0.04055
L-CUSH03-BULK/4,WARN-TOA403-KF,Raw Material,0.01808
L-CUSH03-BULK/4,SFT-S649-X,Raw Material,0.04600
L-CUSH03-BULK/4,SILI-556-DC-K,Raw Material,0.03450
L-CUSH03-BULK/4,SILC-MKOL-X,Raw Material,0.00250
L-CUSH03-BULK/4,WAX-PFRMSW-X,Raw Material,0.00300
L-CUSH03-BULK/4,WARN-C338--K,Raw Material,0.02034
L-CUSH03-BULK/4,WARN-C19012-DCR6-K,Raw Material,0.01717
L-CUSH03-BULK/4,WARN-TPA502-X,Raw Material,0.00287
L-CUSH03-BULK/4,SILI-BELEG5-X,Raw Material,0.29000
L-CUSH03-BULK/4,BENT-BGVS5PC-X,Raw Material,0.22400
L-CUSH03-BULK/4,HAIM-DIS-X,Raw Material,0.11150
L-CUSH03-BULK/4,KAOL-JP100-X,Raw Material,0.12000
L-CUSH03-BULK/4,SILI-SP105-X,Raw Material,0.02000
FM-NDOES-BULK/FS.RND.W0343-VER.01,EDT-B--K,Raw Material,0.00100
FM-NDOES-BULK/FS.RND.W0343-VER.01,SCRU-SRBB50-X,Raw Material,0.00050
FM-NDOES-BULK/FS.RND.W0343-VER.01,THIC-ARAVC-,Raw Material,0.00250
FM-NDOES-BULK/FS.RND.W0343-VER.01,THIC-SPVE10-X,Raw Material,0.01500
FM-NDOES-BULK/FS.RND.W0343-VER.01,LBRJ-IIXD-X,Raw Material,0.00500
FM-NDOES-BULK/FS.RND.W0343-VER.01,AIR-RO--L,Raw Material,0.77660
FM-NDOES-BULK/FS.RND.W0343-VER.01,SCRU-OATP1-X,Raw Material,0.05000
FM-NDOES-BULK/FS.RND.W0343-VER.01,GLYC--ECOS-K,Raw Material,0.09000
FM-NDOES-BULK/FS.RND.W0343-VER.01,MOIS-TR100-X,Raw Material,0.03000
FM-NDOES-BULK/FS.RND.W0343-VER.01,PENG-GL-LON,Raw Material,0.00600
FM-NDOES-BULK/FS.RND.W0343-VER.01,ACTI-HDR-X,Raw Material,0.01000
FM-NDOES-BULK/FS.RND.W0343-VER.01,ACTI-HFG-X,Raw Material,0.01000
FM-NDOES-BULK/FS.RND.W0343-VER.01,XANT---K,Raw Material,0.00100
FM-NDOES-BULK/FS.RND.W0343-VER.01,ALAN--AK-K,Raw Material,0.00100
FM-NDOES-BULK/FS.RND.W0343-VER.01,PARF-MSJ841-X,Raw Material,0.00040
FM-NDOES-BULK/FS.RND.W0343-VER.01,TITA--3328EW-K,Raw Material,0.00100
REM-LOIMW-BULK/6,AIR-RO--L,Raw Material,96.47000
REM-LOIMW-BULK/6,HUM-HXLGLC-X,Raw Material,1.00000
REM-LOIMW-BULK/6,GARA-RFS-X,Raw Material,0.95000
REM-LOIMW-BULK/6,PEN-PRSVPE-X,Raw Material,0.50000
REM-LOIMW-BULK/6,VITA-B3PC-X,Raw Material,0.30000
REM-LOIMW-BULK/6,OIL-OLV300-X,Raw Material,0.25000
REM-LOIMW-BULK/6,ALAN--AK-K,Raw Material,0.10000
REM-LOIMW-BULK/6,PEN-RCCB-X,Raw Material,0.10000
REM-LOIMW-BULK/6,EXTR-CUMGLY-X,Raw Material,0.10000
REM-LOIMW-BULK/6,EMUL-PLUP-X,Raw Material,0.08000
REM-LOIMW-BULK/6,PENG-DDG226-X,Raw Material,0.10000
REM-LOIMW-BULK/6,EDT-B--K,Raw Material,0.05000
CB-L1-BULK/25,AIR-RO--L,Raw Material,84.90000
CB-L1-BULK/25,STA--C18-K,Raw Material,3.85000
CB-L1-BULK/25,CETY---K,Raw Material,3.85000
CB-L1-BULK/25,EXTR-ALVGE-X,Raw Material,0.50000
CB-L1-BULK/25,EMUL-GMSNSE-X,Raw Material,1.90000
CB-L1-BULK/25,EMAL---K,Raw Material,0.55000
CB-L1-BULK/25,CRO2-LA-,Raw Material,0.60000
CB-L1-BULK/25,LANO-AN--K,Raw Material,1.37500
CB-L1-BULK/25,NIPA-S--K,Raw Material,0.14000
CB-L1-BULK/25,WAX-LNALWJ-X,Raw Material,1.15000
CB-L1-BULK/25,NIPA-G--K,Raw Material,0.20000
CB-L1-BULK/25,PEN-PRSVPE-X,Raw Material,0.50000
CB-L1-BULK/25,WARN-K-BULK,Intermediate,0.01000
CB-L1-BULK/25,PARF-HE50138--K,Raw Material,0.26900
CB-L1-BULK/25,WARN-B-BULK,Intermediate,0.01800
CB-L1-BULK/25,VEEG---K,Raw Material,0.18800
MA-MTRWS-BULK/FS.RND.W0342-VER.01,AIR-RO--L,Raw Material,0.86110
MA-MTRWS-BULK/FS.RND.W0342-VER.01,"BUTY--DAI1,3",Raw Material,0.05000
MA-MTRWS-BULK/FS.RND.W0342-VER.01,VITA-B3PC-X,Raw Material,0.05000
MA-MTRWS-BULK/FS.RND.W0342-VER.01,GLYC--ECOS-K,Raw Material,0.02000
MA-MTRWS-BULK/FS.RND.W0342-VER.01,PEN-SYMH-X,Raw Material,0.00600
MA-MTRWS-BULK/FS.RND.W0342-VER.01,ACTI-HDR-X,Raw Material,0.00600
MA-MTRWS-BULK/FS.RND.W0342-VER.01,FMXNT-2312-X,Raw Material,0.00350
MA-MTRWS-BULK/FS.RND.W0342-VER.01,ALAN--AK-K,Raw Material,0.00200
MA-MTRWS-BULK/FS.RND.W0342-VER.01,EDT-B--K,Raw Material,0.00100
MA-MTRWS-BULK/FS.RND.W0342-VER.01,PARF-SPRFLR-X,Raw Material,0.00020
MA-MTRWS-BULK/FS.RND.W0342-VER.01,ACTI-AFEW-X,Raw Material,0.00010
MA-MTRWS-BULK/FS.RND.W0342-VER.01,ACTI-ALARB-X,Raw Material,0.00010
HT-Y1-BULK/41,AIR-RO--L,Raw Material,0.54527
HT-Y1-BULK/41,EMUL-DERMSOLP-,Raw Material,0.00100
HT-Y1-BULK/41,EXTR-CHEN-X,Raw Material,0.01142
HT-Y1-BULK/41,PARF-PSVLF-X,Raw Material,0.00415
HT-Y1-BULK/41,PANT--DL-K,Raw Material,0.00100
HT-Y1-BULK/41,SOLV-DEASB-X,Raw Material,0.43634
HT-Y1-BULK/41,WARN-K-BULK,Intermediate,0.00082
SRM-RRYTE-BULK/5,LAR-LTE-BULK,Intermediate,0.00018
SRM-RRYTE-BULK/5,LAR-BE-BULK,Intermediate,0.00091
SRM-RRYTE-BULK/5,ALAN--AK-K,Raw Material,0.00200
SRM-RRYTE-BULK/5,GLYC--ECOS-K,Raw Material,0.03000
SRM-RRYTE-BULK/5,PENG-CLRP-X,Raw Material,0.00300
SRM-RRYTE-BULK/5,ACTI-APSC-X,Raw Material,0.02000
SRM-RRYTE-BULK/5,PR-ZPRDL-X,Raw Material,0.03000
SRM-RRYTE-BULK/5,RHM-MKMSS-X,Raw Material,0.00350
SRM-RRYTE-BULK/5,MOIS-TR100-X,Raw Material,0.00500
SRM-RRYTE-BULK/5,AIR-RO--L,Raw Material,0.82906
SRM-RRYTE-BULK/5,MOIS-HYDGLC-X,Raw Material,0.01000
SRM-RRYTE-BULK/5,VITA-B3PC-X,Raw Material,0.05000
SRM-RRYTE-BULK/5,SILI-KSGFT-X,Raw Material,0.01000
SRM-RRYTE-BULK/5,PENG-PNX-X,Raw Material,0.00500
SRM-RRYTE-BULK/5,ACTI-SYTLA-X,Raw Material,0.00001
SRM-RRYTE-BULK/5,EDT-DSLV-X,Raw Material,0.00050
SRM-RRYTE-BULK/5,SQUA-AMYR-X,Raw Material,0.00050
SRM-RRYTE-BULK/5,EMO-TSPLT-X,Raw Material,0.00025
SRM-RRYTE-BULK/5,ACTI-AICE06-X,Raw Material,0.00010
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,UVIN-MC80-BASF,Raw Material,0.05000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,MC3-300-SF,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,ORGA-EXD-ARK,Raw Material,0.02000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,SQUA-PRT-X,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,WAX-WHPRWT-X,Raw Material,0.02400
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,WARN-S12RN217--K,Raw Material,0.00375
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,SILI-TSF3-,Raw Material,0.12010
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,SERI-OT2SFSE-,Raw Material,0.06000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,CRO1-GTCC-,Raw Material,0.07655
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,WAX-B-BR,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,WAX-KHWX6700-X,Raw Material,0.03500
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,MWAX-SP19-X,Raw Material,0.03600
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,POLY-M-MP27-K,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,FILM-54ID-X,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,POWD-9701-,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,STEA-A-EST05M,Raw Material,0.01000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,SILI-VLVDLG-X,Raw Material,0.03000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,PENG-PNX-X,Raw Material,0.00800
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,SUN-SSFMBC-X,Raw Material,0.01000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,PLAS-P-D400-K,Raw Material,0.01000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,WARN-S12YL--K,Raw Material,0.01500
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,BHT-CRTL-X,Raw Material,0.00200
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,PARS-1789-,Raw Material,0.00500
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,TITA-OTS2CR50-,Raw Material,0.15000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,TITA-C-STCR5-K,Raw Material,0.15000
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,PARF-AMSKLG-X,Raw Material,0.00020
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,EXTR-DB-,Raw Material,0.00100
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,NIPA-S--K,Raw Material,0.00140
F-WODF-CON01-BULK/FS.RND.W0341-VER.01,VITA-DL E-MS,Raw Material,0.00200
TWC-CLFTB-BULK/7,ORGA-EXD-ARK,Raw Material,0.02500
TWC-CLFTB-BULK/7,PARF-AMSKLG-X,Raw Material,0.00010
TWC-CLFTB-BULK/7,SILD--SI5H52D-K,Raw Material,0.04000
TWC-CLFTB-BULK/7,IPM-CRDSG-X,Raw Material,0.03500
TWC-CLFTB-BULK/7,TALK-C-STJADAITO-K,Raw Material,0.33155
TWC-CLFTB-BULK/7,TITA-OTS2CR50-,Raw Material,0.06500
TWC-CLFTB-BULK/7,UVIN-MC80-BASF,Raw Material,0.04000
TWC-CLFTB-BULK/7,TALC-C-2KPD-X,Raw Material,0.36130
TWC-CLFTB-BULK/7,WARN-YLW3AS-X,Raw Material,0.01329
TWC-CLFTB-BULK/7,TIT-MT60S-X,Raw Material,0.02000
TWC-CLFTB-BULK/7,VITA-DL E-MS,Raw Material,0.00010
TWC-CLFTB-BULK/7,ZINC-ZNOLYS-X,Raw Material,0.01000
TWC-CLFTB-BULK/7,ACTM-CTLA-X,Raw Material,0.00010
TWC-CLFTB-BULK/7,PEN-SENSC50-X,Raw Material,0.00400
TWC-CLFTB-BULK/7,SILI-2005-DC-K,Raw Material,0.00500
TWC-CLFTB-BULK/7,EUTA-G-X,Raw Material,0.01500
TWC-CLFTB-BULK/7,PEN-PRSVPE-X,Raw Material,0.00800
TWC-CLFTB-BULK/7,SUNP-EPU-2X-X,Raw Material,0.01000
TWC-CLFTB-BULK/7,COSM-168ARV-X,Raw Material,0.01000
TWC-CLFTB-BULK/7,WARN-BLCK3AS-X,Raw Material,0.00190
TWC-CLFTB-BULK/7,WARN-RED3ASTDMS-BULK,Intermediate,0.00466
CUS-EFC03-BULK/13,AIR-RO--L,Raw Material,0.34109
CUS-EFC03-BULK/13,SILI-1202-,Raw Material,0.09000
CUS-EFC03-BULK/13,PARS--RUVBF-K,Raw Material,0.08943
CUS-EFC03-BULK/13,BENT-BGVS5PC-X,Raw Material,0.05000
CUS-EFC03-BULK/13,"BUTY--DAI1,3",Raw Material,0.04134
CUS-EFC03-BULK/13,TOSP-2000B-X,Raw Material,0.03985
CUS-EFC03-BULK/13,EMU-BE1-X,Raw Material,0.03361
CUS-EFC03-BULK/13,EMUL-KF68-X,Raw Material,0.03100
CUS-EFC03-BULK/13,SILI-DC749--X,Raw Material,0.02500
CUS-EFC03-BULK/13,SUNS-PTX-X,Raw Material,0.02500
CUS-EFC03-BULK/13,SFT-CERA847-X,Raw Material,0.01669
CUS-EFC03-BULK/13,EMUL-KF6017-X,Raw Material,0.01624
CUS-EFC03-BULK/13,ZINC-10PL-X,Raw Material,0.01500
CUS-EFC03-BULK/13,SFTC-CC60-X,Raw Material,0.01000
CUS-EFC03-BULK/13,THIC-RMGSO4-X,Raw Material,0.00904
CUS-EFC03-BULK/13,PEN-PRSVPE-X,Raw Material,0.00800
CUS-EFC03-BULK/13,PR-ZPRDL-X,Raw Material,0.00645
CUS-EFC03-BULK/13,EMU-PS-,Raw Material,0.00606
CUS-EFC03-BULK/13,EMUL-TSMO80V-X,Raw Material,0.00500
CUS-EFC03-BULK/13,STEA-DSP300-X,Raw Material,0.00500
CUS-EFC03-BULK/13,ACTI-HDR-X,Raw Material,0.00298
CUS-EFC03-BULK/13,SILI-KP56P-X,Raw Material,0.00100
CUS-EFC03-BULK/13,SILI-578-X,Raw Material,0.00100
CUS-EFC03-BULK/13,EXTR-DB-,Raw Material,0.00100
CUS-EFC03-BULK/13,EDT-B--K,Raw Material,0.00050
CUS-EFC03-BULK/13,TITA-CROTS-X,Raw Material,0.09052
CUS-EFC03-BULK/13,WARN-YLW3AS-X,Raw Material,0.03000
CUS-EFC03-BULK/13,WARN-RED3AS-X,Raw Material,0.00630
CUS-EFC03-BULK/13,WARN-BLCK3AS-X,Raw Material,0.00290
L-GS03-BULK/2,AIR-RO--L,Raw Material,0.48330
L-GS03-BULK/2,EMU-PH-X,Raw Material,0.15000
L-GS03-BULK/2,EUTA-G-X,Raw Material,0.13370
L-GS03-BULK/2,GLYC--ECOS-K,Raw Material,0.10000
L-GS03-BULK/2,EMUL-NS-X,Raw Material,0.04000
L-GS03-BULK/2,WAX-ACG-X,Raw Material,0.03000
L-GS03-BULK/2,FLMR-ELS7P-X,Raw Material,0.01630
L-GS03-BULK/2,WAX-EWCM-X,Raw Material,0.01500
L-GS03-BULK/2,EMU-ACT-X,Raw Material,0.01000
L-GS03-BULK/2,PEN-PRSVPE-X,Raw Material,0.00800
L-GS03-BULK/2,VITA-DL E-MS,Raw Material,0.00500
L-GS03-BULK/2,PENG-CLRP-X,Raw Material,0.00300
L-GS03-BULK/2,ALAN--AK-K,Raw Material,0.00100
L-GS03-BULK/2,BHT-CRTL-X,Raw Material,0.00100
L-GS03-BULK/2,PARF-MLPMD-X,Raw Material,0.00075
L-GS03-BULK/2,EDT-B--K,Raw Material,0.00050
L-GS03-BULK/2,OIL-AVSB-X,Raw Material,0.00010
L-GS03-BULK/2,EVOI-APKR-X,Raw Material,0.00010
L-GS03-BULK/2,WARN-K7057J-X,Raw Material,0.00075
L-GS03-BULK/2,WARN-K7054J-X,Raw Material,0.00075
L-GS03-BULK/2,WARN-ALRED-X,Raw Material,0.00050
L-GS03-BULK/2,WARN-O025-X,Raw Material,0.00025
ES-EP02-W-01-BULK/4,PENG-PNX-X,Raw Material,0.00800
ES-EP02-W-01-BULK/4,WARN-GZ0075-X,Raw Material,0.00010
ES-EP02-W-01-BULK/4,NT---K,Raw Material,0.05000
ES-EP02-W-01-BULK/4,HAIM-DIS-X,Raw Material,0.03000
ES-EP02-W-01-BULK/4,POLY-M-MP27-K,Raw Material,0.02000
ES-EP02-W-01-BULK/4,SERI-OT2SFSE-,Raw Material,0.67745
ES-EP02-W-01-BULK/4,COVB-LH8-,Raw Material,0.02000
ES-EP02-W-01-BULK/4,ZINC-M-KJZ10-K,Raw Material,0.02000
ES-EP02-W-01-BULK/4,POWD-MDMSP-X,Raw Material,0.15000
ES-EP02-W-01-BULK/4,ORGA-EXD-ARK,Raw Material,0.02000
ES-EP02-W-01-BULK/4,WARN-YLW3AS-X,Raw Material,0.00050
ES-EP02-W-01-BULK/4,TIT-CR50HD-X,Raw Material,0.00300
ES-EP02-W-01-BULK/4,WARN-RED3AS-X,Raw Material,0.00095
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-9000-,Raw Material,0.05000
ES-EP02-W-03-BULK/FS.RND.W0195.00,COSM-222--K,Raw Material,0.04200
ES-EP02-W-03-BULK/FS.RND.W0195.00,ZINC-STW-X,Raw Material,0.04500
ES-EP02-W-03-BULK/FS.RND.W0195.00,NT---K,Raw Material,0.05000
ES-EP02-W-03-BULK/FS.RND.W0195.00,TALK-C-STJADAITO-K,Raw Material,0.25126
ES-EP02-W-03-BULK/FS.RND.W0195.00,MC3-300-SF,Raw Material,0.00300
ES-EP02-W-03-BULK/FS.RND.W0195.00,PENG-PNX-X,Raw Material,0.00800
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-CSW-9000S-K,Raw Material,0.43000
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-GT0600--K,Raw Material,0.10000
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-RED3AS-X,Raw Material,0.00027
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-GZ0075-X,Raw Material,0.00048
ES-EP02-W-03-BULK/FS.RND.W0195.00,WARN-RK416-X,Raw Material,0.02000
ES-EP02-W-04-BULK/FS.RND.W0196.00,TALK-C-STJADAITO-K,Raw Material,0.31010
ES-EP02-W-04-BULK/FS.RND.W0196.00,NT---K,Raw Material,0.05000
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-GZ0075-X,Raw Material,0.00300
ES-EP02-W-04-BULK/FS.RND.W0196.00,ZINC-STW-X,Raw Material,0.04000
ES-EP02-W-04-BULK/FS.RND.W0196.00,PENG-PNX-X,Raw Material,0.00800
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-GT0600--K,Raw Material,0.19500
ES-EP02-W-04-BULK/FS.RND.W0196.00,COSM-222--K,Raw Material,0.03500
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-CCCLOC--K,Raw Material,0.05490
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-CSW-9000S-K,Raw Material,0.15800
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-TOA403-KF,Raw Material,0.00300
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-CLOV--K,Raw Material,0.00800
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-CLONAR-424CB-K,Raw Material,0.04500
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-9000-,Raw Material,0.05000
ES-EP02-W-04-BULK/FS.RND.W0196.00,WARN-RK416-X,Raw Material,0.04000
F-BWMM01-BULK/4,AIR-RO--L,Raw Material,0.30000
F-BWMM01-BULK/4,PURO-IDD-X,Raw Material,0.11550
F-BWMM01-BULK/4,BRB-CPLM-X,Raw Material,0.08744
F-BWMM01-BULK/4,SILI-1202-,Raw Material,0.07182
F-BWMM01-BULK/4,BENT-BGISDV-X,Raw Material,0.05000
F-BWMM01-BULK/4,UVIN-MC80-BASF,Raw Material,0.05000
F-BWMM01-BULK/4,TIT-T85-X,Raw Material,0.03100
F-BWMM01-BULK/4,"BUTY--DAI1,3",Raw Material,0.03000
F-BWMM01-BULK/4,EMUL-KF6017-X,Raw Material,0.03000
F-BWMM01-BULK/4,GLYC--ECOS-K,Raw Material,0.03000
F-BWMM01-BULK/4,POLY-M-MP27-K,Raw Material,0.02000
F-BWMM01-BULK/4,SILI-DCF-ID-X,Raw Material,0.02000
F-BWMM01-BULK/4,SILI-BELEG5-X,Raw Material,0.01650
F-BWMM01-BULK/4,GARA-RFS-X,Raw Material,0.01000
F-BWMM01-BULK/4,SILI-SP105-X,Raw Material,0.01000
F-BWMM01-BULK/4,PEN-PRSVPE-X,Raw Material,0.00800
F-BWMM01-BULK/4,STEA-DSP300-X,Raw Material,0.00500
F-BWMM01-BULK/4,VITA-DL E-MS,Raw Material,0.00500
F-BWMM01-BULK/4,SILC-SP500LS-X,Raw Material,0.00200
F-BWMM01-BULK/4,ALAN--AK-K,Raw Material,0.00100
F-BWMM01-BULK/4,FUCO-15PSLB-X,Raw Material,0.00100
F-BWMM01-BULK/4,EDT-B--K,Raw Material,0.00050
F-BWMM01-BULK/4,BIO-HYAL-BIL,Raw Material,0.00010
F-BWMM01-BULK/4,TITA-CROTS-X,Raw Material,0.09000
F-BWMM01-BULK/4,WARN-BYO12-X,Raw Material,0.01203
F-BWMM01-BULK/4,WARN-BRO12-X,Raw Material,0.00301
F-BWMM01-BULK/4,WARN-BBO12-X,Raw Material,0.00010
L-RRIPLMP03-BULK/1,SILI-ECDC-X,Raw Material,0.24000
L-RRIPLMP03-BULK/1,CREA-01HPB-X,Raw Material,0.19000
L-RRIPLMP03-BULK/1,PURO-IDD-X,Raw Material,0.17027
L-RRIPLMP03-BULK/1,BENT-BGVS5PC-X,Raw Material,0.08500
L-RRIPLMP03-BULK/1,HAIM-DIS-X,Raw Material,0.04500
L-RRIPLMP03-BULK/1,TITA-OTS2CR50-,Raw Material,0.02433
L-RRIPLMP03-BULK/1,SUN-MP-X,Raw Material,0.03000
L-RRIPLMP03-BULK/1,SILI-BEL803-X,Raw Material,0.03000
L-RRIPLMP03-BULK/1,EMU-HP30-X,Raw Material,0.02600
L-RRIPLMP03-BULK/1,WAX-PFRMSW-X,Raw Material,0.02000
L-RRIPLMP03-BULK/1,EMU-ACT-X,Raw Material,0.01100
L-RRIPLMP03-BULK/1,ARMO-HD--K,Raw Material,0.01000
L-RRIPLMP03-BULK/1,SILS-034-X,Raw Material,0.01000
L-RRIPLMP03-BULK/1,PENG-NPGEHP-X,Raw Material,0.00800
L-RRIPLMP03-BULK/1,OIL-OJJBIII-X,Raw Material,0.00500
L-RRIPLMP03-BULK/1,MICA-SYR1F-X,Raw Material,0.00400
L-RRIPLMP03-BULK/1,PEN-SENSC50-X,Raw Material,0.00400
L-RRIPLMP03-BULK/1,VITA-DL E-MS,Raw Material,0.00200
L-RRIPLMP03-BULK/1,ALUM-MN10D-X,Raw Material,0.00100
L-RRIPLMP03-BULK/1,EKS-GTLE-X,Raw Material,0.00100
L-RRIPLMP03-BULK/1,EXTR-KFGLYEX-X,Raw Material,0.00100
L-RRIPLMP03-BULK/1,OIL-AVSB-X,Raw Material,0.00100
L-RRIPLMP03-BULK/1,ACTI-ECTC-X,Raw Material,0.00030
L-RRIPLMP03-BULK/1,PARF-VMR-X,Raw Material,0.00010
L-RRIPLMP03-BULK/1,WARN-TPA502-X,Raw Material,0.00092
L-RRIPLMP03-BULK/1,WARN-ABIO-X,Raw Material,0.01143
L-RRIPLMP03-BULK/1,WARN-UNK753-X,Raw Material,0.00100
L-RRIPLMP03-BULK/1,WARN-C196619-R6-K,Raw Material,0.01098
L-RRIPLMP03-BULK/1,WARN-C338--K,Raw Material,0.03290
L-RRIPLMP03-BULK/1,WARN-C335138--K,Raw Material,0.02379
CUS-EFC01-BULK/11,AIR-RO--L,Raw Material,0.34719
CUS-EFC01-BULK/11,SILI-1202-,Raw Material,0.09000
CUS-EFC01-BULK/11,PARS--RUVBF-K,Raw Material,0.08943
CUS-EFC01-BULK/11,BENT-BGVS5PC-X,Raw Material,0.05000
